id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1355653148627632130,1355653148627632130,2021-01-31 00:04:32 CET,2021-01-31,00:04:32,+0200,1330540886619467778,alertstothemoon,CoinGecko Trending Search ALERTs,,🚨New Trending Coin on CoinGecko: @aubitnetwork (24 change: 43.98%). 🌐  https://t.co/Kn7uCs7OoQ 📈Other trending coins: $1INCH $BAO $SNOW $UNI $FIS $FWT $DOGE,en,"[{'screen_name': 'aubitnetwork', 'name': 'aubit', 'id': '1123187579367641089'}]",['https://aubit.io/'],[],0,0,1,[],"['bao', 'snow', 'uni', 'fis', 'fwt', 'doge']",https://twitter.com/alertstothemoon/status/1355653148627632130,False,,0,,,,,,,,[],,,,
1355644591374954496,1355644591374954496,2021-01-30 23:30:31 CET,2021-01-30,23:30:31,+0200,1330540886619467778,alertstothemoon,CoinGecko Trending Search ALERTs,,🚨New Trending Coin on CoinGecko: @Stafi_Protocol (24 change: 9.04%). 🌐  https://t.co/nDvySVQz9O 📈Other trending coins: $1INCH $BAO $SNOW $UNCX $UNI $FIS $DOGE,en,"[{'screen_name': 'stafi_protocol', 'name': 'stafi', 'id': '1153497081148928000'}]",['https://www.stafi.io/'],[],0,0,2,[],"['bao', 'snow', 'uncx', 'uni', 'fis', 'doge']",https://twitter.com/alertstothemoon/status/1355644591374954496,False,,0,,,,,,,,[],,,,
1355639765178015746,1355639765178015746,2021-01-30 23:11:21 CET,2021-01-30,23:11:21,+0200,901408820097818624,investomanic,BNB & DOT BULL,,Bought a bag of $FIS today  $BTC $ETH $DOT  https://t.co/qHLoKxDLKT,en,[],[],['https://pbs.twimg.com/media/EtAzJ7pUYAEY-Mg.jpg'],0,0,4,[],"['fis', 'btc', 'eth', 'dot']",https://twitter.com/InVestoManiC/status/1355639765178015746,False,,1,https://pbs.twimg.com/media/EtAzJ7pUYAEY-Mg.jpg,,,,,,,[],,,,
1355613819079450628,1355613819079450628,2021-01-30 21:28:15 CET,2021-01-30,21:28:15,+0200,2382572334,centralcharts,CentralCharts,,"$FIS #FIDELITYNATIONALINFORMATION - logiciel de gestion: Fidelity National Information Services figure parmi les principaux fournisseurs mondiaux de solutions technologiques, de services d'émission de...  https://t.co/RPvwLFGrCc",fr,[],['https://www.centralcharts.com/fr/2192-fidelity-national-informatio/analysis/142699-fidelity-national-informatio-hebdomadaire'],[],0,0,2,['fidelitynationalinformation'],['fis'],https://twitter.com/CentralCharts/status/1355613819079450628,False,,0,,,,,,,,[],,,,
1355613817925996544,1355613817925996544,2021-01-30 21:28:14 CET,2021-01-30,21:28:14,+0200,119834184,claoseun,francis loos,,"$FIS #FIDELITYNATIONALINFORMATION - logiciel de gestion: Fidelity National Information Services figure parmi les principaux fournisseurs mondiaux de solutions technologiques, de services d'émission de...  https://t.co/XSaSVo1QWS",fr,[],['https://www.centralcharts.com/fr/2192-fidelity-national-informatio/analysis/142699-fidelity-national-informatio-hebdomadaire'],[],0,0,0,['fidelitynationalinformation'],['fis'],https://twitter.com/claoseun/status/1355613817925996544,False,,0,,,,,,,,[],,,,
1355594903611449349,1355594903611449349,2021-01-30 20:13:05 CET,2021-01-30,20:13:05,+0200,121370906,chartmill,ChartMill,,$FIS: The Revenue has grown by 37.36% in the past year. This is a very strong growth!  https://t.co/RNchjaiFEd  https://t.co/2xqRD8G2to,en,[],['https://www.chartmill.com/stock/analyzer/stock/FIS?view=fundamental-analysis&key=514d7d68-ea64-47f2-9fdc-7d2179a5ec17&utm_source=twitterUS&utm_medium=FA&utm_content=FIS&utm_campaign=social_tracking'],['https://pbs.twimg.com/media/EtAKYb6W4AMQATM.png'],0,0,0,[],['fis'],https://twitter.com/ChartMill/status/1355594903611449349,False,,1,https://pbs.twimg.com/media/EtAKYb6W4AMQATM.png,,,,,,,[],,,,
1355586826518450178,1355586826518450178,2021-01-30 19:40:59 CET,2021-01-30,19:40:59,+0200,1351544588519915520,vijayraj11122,Vijay,,Look like legit traders include this chat and making profits. FREE Check out now...   $NVAX  $TVIX $NVAX $UVXY $WFC $GSK $MMM $TOT $AMD $BUD $FIS $NOW $HDB $C $RTX $UN $SPGI $BA $TD $BLK $INTU $BTI $MDLZ $CAT $BHP  $SUNW $AAPL $SQQQ $POLA $TSLA $NKLA $NETE  https://t.co/HW2bb85BuN,en,[],[],['https://pbs.twimg.com/media/EtADCJXXYAIgpxh.jpg'],0,0,0,[],"['nvax', 'tvix', 'nvax', 'uvxy', 'wfc', 'gsk', 'mmm', 'tot', 'amd', 'bud', 'fis', 'now', 'hdb', 'c', 'rtx', 'un', 'spgi', 'ba', 'td', 'blk', 'intu', 'bti', 'mdlz', 'cat', 'bhp', 'sunw', 'aapl', 'sqqq', 'pola', 'tsla', 'nkla', 'nete']",https://twitter.com/Vijayraj11122/status/1355586826518450178,False,,1,https://pbs.twimg.com/media/EtADCJXXYAIgpxh.jpg,,,,,,,[],,,,
1355585976421281793,1355585976421281793,2021-01-30 19:37:37 CET,2021-01-30,19:37:37,+0200,716737614771044352,optioncharts,max pain,,$FIS high OI range is 130.00 to 150.00 for option expiration 02/19/2021 PutCallRatio=0.37 #maxpain #options  https://t.co/0oTVlMHBFn  https://t.co/jti7fxrBqn,en,[],['http://maximum-pain.com/options/FIS?m=02%2f19%2f2021'],['https://pbs.twimg.com/media/EtACQy5W4AMa-P8.jpg'],0,0,0,"['maxpain', 'options']",['fis'],https://twitter.com/optioncharts/status/1355585976421281793,False,,1,https://pbs.twimg.com/media/EtACQy5W4AMa-P8.jpg,,,,,,,[],,,,
1355576222298869761,1355571706648293382,2021-01-30 18:58:51 CET,2021-01-30,18:58:51,+0200,1097905903154675713,flinvestor_,Tough Comps Capital,,"the source of their advantage is really in distribution through quality customers/partners, and their growing use cases ( $ABNB, $FIS, $FISV, $BAC, $ADBE, $DOCU). The relationships allow $MITK the ability to scale into nascent/complimentary markets without additional funding",en,[],[],[],0,0,1,[],"['abnb', 'fis', 'fisv', 'bac', 'adbe', 'docu', 'mitk']",https://twitter.com/FLinvestor_/status/1355576222298869761,False,,0,,,,,,,,[],,,,
1355574202645012480,1355571706648293382,2021-01-30 18:50:49 CET,2021-01-30,18:50:49,+0200,1097905903154675713,flinvestor_,Tough Comps Capital,,"@Deezee1031 the source of their advantage is really in distribution through quality customers/partners, and their growing use cases ( $ABNB, $FIS, $FISV, $BAC, $ADBE, $DOCU). The relationships allow $MITK the ability to scale into nascent/complimentary markets without additional funding",en,[],[],[],1,0,1,[],"['abnb', 'fis', 'fisv', 'bac', 'adbe', 'docu', 'mitk']",https://twitter.com/FLinvestor_/status/1355574202645012480,False,,0,,,,,,,,"[{'screen_name': 'Deezee1031', 'name': 'Your local butcher', 'id': '1264481541201199104'}]",,,,
1355567167153070081,1355567167153070081,2021-01-30 18:22:52 CET,2021-01-30,18:22:52,+0200,921161606708461568,samuel_hector_,Concierge of Cryptocurrencies ⚡,,StaFi $FIS Token is Listed on @gate_io Now   FIS/ #USDT trading pair  ▶Listing Announcement on  https://t.co/zeJgxVI3hm  https://t.co/nPYE8fpZXO  #Listing #ETH #DeFi #crypto #blockchain #cryptocurrencies #cryptocurrency #exchange #NativeToken #Token #Airdrop #trading #cryptomarket  https://t.co/c8UNugPCt2,en,"[{'screen_name': 'gate_io', 'name': 'gate.io exchange', 'id': '912539725071777792'}]","['http://Gate.io', 'https://www.gate.io/article/19188?ch=banner_fis0129']",['https://pbs.twimg.com/media/Es_xJZWXcAY6_b5.jpg'],0,0,1,"['usdt', 'listing', 'eth', 'defi', 'crypto', 'blockchain', 'cryptocurrencies', 'cryptocurrency', 'exchange', 'nativetoken', 'token', 'airdrop', 'trading', 'cryptomarket']",['fis'],https://twitter.com/Samuel_Hector_/status/1355567167153070081,False,,1,https://pbs.twimg.com/media/Es_xJZWXcAY6_b5.jpg,,,,,,,[],,,,
1355562921703731200,1355562921703731200,2021-01-30 18:06:00 CET,2021-01-30,18:06:00,+0200,1131416139534352386,drcrypto47,ᴅʀ ᴄʀʏᴘᴛᴏ ₿ ⓟ,,$6 Trillion of Retail Money Expected to Flood #Bitcoin and Stocks  #DeFi $BTC $ETH $DOT $KSM $XOR $VAL $XRT $OM $RFUEL $LINK $REEF $PCX $FIS $POLS $RING $EQ $SPDR $GRT $UNN $DOS $CLIQ $KYL $OCEAN $PPAY $PAID $REVV   https://t.co/7ERPwXX4nw,en,[],['https://www.trustnodes.com/2021/01/30/6-trillion-of-retail-money-expected-to-flood-bitcoin-and-stocks'],[],0,2,10,"['bitcoin', 'defi']","['btc', 'eth', 'dot', 'ksm', 'xor', 'val', 'xrt', 'om', 'rfuel', 'link', 'reef', 'pcx', 'fis', 'pols', 'ring', 'eq', 'spdr', 'grt', 'unn', 'dos', 'cliq', 'kyl', 'ocean', 'ppay', 'paid', 'revv']",https://twitter.com/DrCrypto47/status/1355562921703731200,False,,0,,,,,,,,[],,,,
1355558208149082116,1355552140626948096,2021-01-30 17:47:16 CET,2021-01-30,17:47:16,+0200,222750287,king_kowbi,Michael Johnson,,@gMAKcrypto $fis,und,[],[],[],0,0,1,[],['fis'],https://twitter.com/King_Kowbi/status/1355558208149082116,False,,0,,,,,,,,"[{'screen_name': 'gMAKcrypto', 'name': 'gMAK⚡️', 'id': '897920537971871744'}]",,,,
