id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1355626716652167170,1355626716652167170,2021-01-30 22:19:30 CET,2021-01-30,22:19:30,+0200,351124316,brandonvanzee,𝐁𝐫𝐚𝐧𝐝𝐨𝐧 𝐕𝐚𝐧 𝐙𝐞𝐞,,Another big earnings week on the horizon. Dividend investors might want to keep their eyes on:  $AMGN $CB $SMG $ALL $HUM $YUM $PM $EL $SNY $AON $ITW $PFE $UPS $XOM $QCOM $TMO $ABBV $ATVI $CLX $BMY $BP $GILD $OTIS $MRK $HOG $MDC $MCK $MPC,en,[],[],[],4,1,17,[],"['amgn', 'cb', 'smg', 'all', 'hum', 'yum', 'pm', 'el', 'sny', 'aon', 'itw', 'pfe', 'ups', 'xom', 'qcom', 'tmo', 'abbv', 'atvi', 'clx', 'bmy', 'bp', 'gild', 'otis', 'mrk', 'hog', 'mdc', 'mck', 'mpc']",https://twitter.com/BrandonVanZee/status/1355626716652167170,False,https://twitter.com/eWhispers/status/1355517171359768579,0,,,,,,,,[],,,,
1355619130284638212,1355619130284638212,2021-01-30 21:49:21 CET,2021-01-30,21:49:21,+0200,716737614771044352,optioncharts,max pain,,$CB Max Pain=140.00. Maturity=02/19/2021. #maxpain #options  https://t.co/mppPYOmszX  https://t.co/XGgtEHpdsI,en,[],['http://maximum-pain.com/options/CB?m=02%2f19%2f2021'],['https://pbs.twimg.com/media/EtAgamDXUAMtmBW.jpg'],0,0,0,"['maxpain', 'options']",['cb'],https://twitter.com/optioncharts/status/1355619130284638212,False,,1,https://pbs.twimg.com/media/EtAgamDXUAMtmBW.jpg,,,,,,,[],,,,
1355577770500370434,1355577770500370434,2021-01-30 19:05:00 CET,2021-01-30,19:05:00,+0200,258522781,rustyram78,Dapper Dividends with Russ Knopf,,I’ll see your $CINF and raise you a $CB!!,en,[],[],[],1,0,2,[],"['cinf', 'cb']",https://twitter.com/Rustyram78/status/1355577770500370434,False,https://twitter.com/UncommonYield/status/1355575820404879374,0,,,,,,,,[],,,,
1355511751685640194,1355511751685640194,2021-01-30 14:42:40 CET,2021-01-30,14:42:40,+0200,4765301379,european_dgi,European Dividend Growth Investor 🇪🇺,,Massive earnings coming up this week! ✨  Several dividend hikes expected 💰💰  4-Feb 👉 #DividendDay   Who joins?  $XOM $BP $EMR $UPS $PFE $SIE $GSK $AFL $ABBV $QCOM $CB $RDSA $UL $UNA $PM $HSY $MRK $BMY $ITW $AMZN $GOOGL $BABA $NXPI $NZYM $NOVOB $EMR $RO $ENEL $ABB $SAN $LIN  https://t.co/qoMeAAklGB,en,[],[],['https://pbs.twimg.com/media/Es--wUuXIAgUJaY.png'],7,5,30,['dividendday'],"['xom', 'bp', 'emr', 'ups', 'pfe', 'sie', 'gsk', 'afl', 'abbv', 'qcom', 'cb', 'rdsa', 'ul', 'una', 'pm', 'hsy', 'mrk', 'bmy', 'itw', 'amzn', 'googl', 'baba', 'nxpi', 'nzym', 'novob', 'emr', 'ro', 'enel', 'abb', 'san', 'lin']",https://twitter.com/European_DGI/status/1355511751685640194,False,,1,https://pbs.twimg.com/media/Es--wUuXIAgUJaY.png,,,,,,,[],,,,
1355327657135599619,1355327657135599619,2021-01-30 02:31:08 CET,2021-01-30,02:31:08,+0200,586116334,askwarrenbuffet,Ask Warren HQ,,"$SVTE CEO To Verify Of  New Joint Venture With Leading US Company, Announcement Pending  https://t.co/Mv3xmUJu9A  $FTR $TSCO $WDAY $CB $FIVE $MFC $LVGI $Z $DOC $ENPH $BTG",en,[],['https://askwarrenhq.blogspot.com/p/breaking-news.html'],[],0,1,2,[],"['svte', 'ftr', 'tsco', 'wday', 'cb', 'five', 'mfc', 'lvgi', 'z', 'doc', 'enph', 'btg']",https://twitter.com/askwarrenbuffet/status/1355327657135599619,False,,0,,,,,,,,[],,,,
1355263594443776000,1355263594443776000,2021-01-29 22:16:35 CET,2021-01-29,22:16:35,+0200,1315434407692509184,earningsflyinc,Earningsfly Stock Research Bot,,Chubb Limited current quarter revenue growth YoY of 4.60% ranked 1658 out of 5426 companies in our database.    https://t.co/PbdZ2D8mR5 $CB  🚀🚀🚀🚀🚀  https://t.co/AYpkIj5dF8,en,[],['https://www.earningsfly.com/stocks/cb?source=twitter-bot'],['https://pbs.twimg.com/media/Es7dDnZXcAAVYJi.png'],0,0,0,[],['cb'],https://twitter.com/earningsflyinc/status/1355263594443776000,False,,1,https://pbs.twimg.com/media/Es7dDnZXcAAVYJi.png,,,,,,,[],,,,
1355212535352451072,1355181297719717892,2021-01-29 18:53:41 CET,2021-01-29,18:53:41,+0200,1167333310038777857,hockeyk73952307,Hockeykid,,@SeverinMori @FrankBNC @MySports_CH Und TROTZDEM $CB Fan..??? Wow.,de,[],[],[],1,0,0,[],['cb'],https://twitter.com/Hockeyk73952307/status/1355212535352451072,False,,0,,,,,,,,"[{'screen_name': 'SeverinMori', 'name': 'Severin Mori', 'id': '97477158'}, {'screen_name': 'FrankBNC', 'name': 'Frank ⚒', 'id': '381407110'}, {'screen_name': 'MySports_CH', 'name': 'MySportsCH', 'id': '861649892162359296'}]",,,,
1355212214181875712,1355212213280104448,2021-01-29 18:52:25 CET,2021-01-29,18:52:25,+0200,3222699058,__tm3k,%Bot,,$CHRW - $85.14 Oversold $CCL - $18.53 Oversold $CB - $144.44 Oversold $DISH - $29.44 Oversold $DG - $196.11 Oversold $DOV - $116.64 Oversold $DOW - $52.58 Oversold $EMN - $96.76 Oversold $EW - $82.5 Oversold $EL - $237.05 Oversold $RE - $209.98 Oversold $EXPD - $90.24 Oversold,da,[],[],[],2,0,0,[],"['chrw', 'ccl', 'cb', 'dish', 'dg', 'dov', 'dow', 'emn', 'ew', 'el', 're', 'expd']",https://twitter.com/__tm3k/status/1355212214181875712,False,,0,,,,,,,,[],,,,
1354873285910147075,1354873285910147075,2021-01-28 20:25:38 CET,2021-01-28,20:25:38,+0200,1286092355708346370,georglnlo,george,,if Klopp told John Henry he wants a CB he’d invest in $CB instead,en,[],[],[],0,0,5,[],['cb'],https://twitter.com/GEORGlNlO/status/1354873285910147075,False,,0,,,,,,,,[],,,,
1354711913079291906,1354711913079291906,2021-01-28 09:44:24 CET,2021-01-28,09:44:24,+0200,374729426,tickeron,Tickeron,,"$CB in -1.23% Downtrend, sliding for three consecutive days on January 15, 2021. View odds for this and other indicators:  https://t.co/LJDuW7iz8F #Chubb #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today  https://t.co/hK83VZxYc2",en,[],['https://srnk.us/go/2492441'],['https://pbs.twimg.com/media/EsznTljUYAUiAXO.png'],0,0,0,"['chubb', 'stockmarket', 'stock', 'technicalanalysis', 'money', 'trading', 'investing', 'daytrading', 'news', 'today']",['cb'],https://twitter.com/Tickeron/status/1354711913079291906,False,,1,https://pbs.twimg.com/media/EsznTljUYAUiAXO.png,,,,,,,[],,,,
