id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1355587052444676096,1355587052444676096,2021-01-30 19:41:53 CET,2021-01-30,19:41:53,+0200,1351544588519915520,vijayraj11122,Vijay,,"Live Day-Trading room, Free access this room and get live alerts. Check out now..   $BABA $FB $BRK.B $BRK.A $TSM $V $WMT $JNJ $TSLA $PG $MA $NVDA $HD $JPM $UNH $VZ $ADBE $DIS $CRM $PYPL $NFLX $MRK $INTC $CMCSA $KO $BAC $T $PFE $NVS $NKE $SAP $TM $PEP $ABT  https://t.co/NboUJv6XXX",en,[],[],['https://pbs.twimg.com/media/EtADPTOW4AIvUQF.png'],0,0,0,[],"['baba', 'fb', 'brk.b', 'brk.a', 'tsm', 'v', 'wmt', 'jnj', 'tsla', 'pg', 'ma', 'nvda', 'hd', 'jpm', 'unh', 'vz', 'adbe', 'dis', 'crm', 'pypl', 'nflx', 'mrk', 'intc', 'cmcsa', 'ko', 'bac', 't', 'pfe', 'nvs', 'nke', 'sap', 'tm', 'pep', 'abt']",https://twitter.com/Vijayraj11122/status/1355587052444676096,False,,1,https://pbs.twimg.com/media/EtADPTOW4AIvUQF.png,,,,,,,[],,,,
1355581484283940865,1355581484283940865,2021-01-30 19:19:45 CET,2021-01-30,19:19:45,+0200,998222684524773376,zahafiadam,ΛDΛM,,"Just used my Dividends from $PG to buy monthly hygiene necessities at CVS and I couldn’t help but realize that there was an AliPay payment method. A Chinese economic takeover is inevitable, I mean majority of the Farmland being bought in the US is being purchased by China.",en,[],[],[],0,0,1,[],['pg'],https://twitter.com/ZahafiAdam/status/1355581484283940865,False,,0,,,,,,,,[],,,,
1355568192278601730,1355568192278601730,2021-01-30 18:26:56 CET,2021-01-30,18:26:56,+0200,925751546159169536,sleekoptions,sleekOptions,,"Oversold on Hourly   https://t.co/2Hf0ZbB0Ca $YETI  69.63  to 65.82 $RCL  69.33  to 64.26 $PG  130.29  to 128.36 $JBLU  14.75  to 14.24 $UAL  42.50  to 39.78 $XLK  131.90  to 128.23 $AL  41.80  to 39.81 $WFC  31.19  t",en,[],['https://www.sleekoptions.com/sleekscan.aspx?sub1=dscan&type=60minoversold'],[],0,0,0,[],"['yeti', 'rcl', 'pg', 'jblu', 'ual', 'xlk', 'al', 'wfc']",https://twitter.com/sleekoptions/status/1355568192278601730,False,,0,,,,,,,,[],,,,
1355564017314574336,1355564017314574336,2021-01-30 18:10:21 CET,2021-01-30,18:10:21,+0200,19098822,gemsbot,George Marcovits,,"8 of 11 $MSFT $NKE $PG Experienced traders are also using tick, volume, range or price change intervals to suit their own trading profile … see 9/11  https://t.co/aRA1EqTO6F",en,[],[],['https://pbs.twimg.com/media/Es_uShrXIAMXNqd.jpg'],0,0,1,[],"['msft', 'nke', 'pg']",https://twitter.com/GemsBot/status/1355564017314574336,False,,1,https://pbs.twimg.com/media/Es_uShrXIAMXNqd.jpg,,,,,,,[],,,,
1355559720090800136,1355559720090800136,2021-01-30 17:53:17 CET,2021-01-30,17:53:17,+0200,1157015667842920450,greenarrowtrade,Green Arrow Trading,,$ZTS $PGR $BRO $PG Starting to see similarities across multiple charts. Price crossing just below or meeting 200 sma &amp; horizontal support. All while RSI is at or near 30. Think we will see some consolidation and/or bounce before we could end up going drastically lower. #stocks  https://t.co/n4A0Ms4zey,en,[],[],"['https://pbs.twimg.com/media/Es_qXuTXYAIbf7L.jpg', 'https://pbs.twimg.com/media/Es_qX7yXcAMbsud.jpg', 'https://pbs.twimg.com/media/Es_qYLMXEAA964V.jpg', 'https://pbs.twimg.com/media/Es_qYapXYAEw56y.jpg']",0,0,1,['stocks'],"['zts', 'pgr', 'bro', 'pg']",https://twitter.com/GreenArrowTrade/status/1355559720090800136,False,,1,https://pbs.twimg.com/media/Es_qXuTXYAIbf7L.jpg,,,,,,,[],,,,
1355545378289049603,1355545378289049603,2021-01-30 16:56:17 CET,2021-01-30,16:56:17,+0200,884908837056237569,abg_analytics,ABG Analytics,,Most oversold large-cap stocks this week (RSI &lt; 30). Full reports at:  https://t.co/OsSE2vpk0f $USB $MS $UNH $V $CL $PG $HON $UNP $ACN $BKNG $SBUX $NKE  https://t.co/srQfXQeHNr,en,[],['http://www.abg-analytics.com/overbought-oversold.shtml'],['https://pbs.twimg.com/media/Es_dTVeXIAcJO8u.png'],0,0,2,[],"['usb', 'ms', 'unh', 'v', 'cl', 'pg', 'hon', 'unp', 'acn', 'bkng', 'sbux', 'nke']",https://twitter.com/ABG_Analytics/status/1355545378289049603,False,,1,https://pbs.twimg.com/media/Es_dTVeXIAcJO8u.png,,,,,,,[],,,,
1355543627368452103,1355543627368452103,2021-01-30 16:49:20 CET,2021-01-30,16:49:20,+0200,925751546159169536,sleekoptions,sleekOptions,,"Oversold on Hourly   https://t.co/2Hf0ZbjpKC $RCL  69.33  to 64.26 $PG  130.29  to 128.36 $JBLU  14.75  to 14.24 $UAL  42.50  to 39.78 $XLK  131.90  to 128.23 $AL  41.80  to 39.81 $WFC  31.19  to 29.88 $NEE  82.46  to",en,[],['https://www.sleekoptions.com/sleekscan.aspx?sub1=dscan&type=60minoversold'],[],0,0,0,[],"['rcl', 'pg', 'jblu', 'ual', 'xlk', 'al', 'wfc', 'nee']",https://twitter.com/sleekoptions/status/1355543627368452103,False,,0,,,,,,,,[],,,,
1355540589555671043,1355540589555671043,2021-01-30 16:37:15 CET,2021-01-30,16:37:15,+0200,1351544588519915520,vijayraj11122,Vijay,,Free stock chatroom link below  $AMZN $AAPL $AMD $FB $BOXL $BA $PFE $MCD $UPS $MMM $SINT $SOLO $GE $SPOT $V $APHA $EBAY $MA $AMC $RTX $AZN $F $SAP $QCOM $CNC $MO $NAK $PG $ABBV $GOOG $NAKD $RPM $GILD $PHUN $KHC $NOVN $ABCB $BUD $MRNA $CLF $WAFU $INO  https://t.co/mfC1aKYuZK,en,[],[],['https://pbs.twimg.com/media/Es_Y5tNXIAAFRh1.jpg'],0,0,0,[],"['amzn', 'aapl', 'amd', 'fb', 'boxl', 'ba', 'pfe', 'mcd', 'ups', 'mmm', 'sint', 'solo', 'ge', 'spot', 'v', 'apha', 'ebay', 'ma', 'amc', 'rtx', 'azn', 'f', 'sap', 'qcom', 'cnc', 'mo', 'nak', 'pg', 'abbv', 'goog', 'nakd', 'rpm', 'gild', 'phun', 'khc', 'novn', 'abcb', 'bud', 'mrna', 'clf', 'wafu', 'ino']",https://twitter.com/Vijayraj11122/status/1355540589555671043,False,,1,https://pbs.twimg.com/media/Es_Y5tNXIAAFRh1.jpg,,,,,,,[],,,,
1355537272851099653,1355537272851099653,2021-01-30 16:24:05 CET,2021-01-30,16:24:05,+0200,1065524259785719808,snugfortune,Snugfortune,,"Equity portfolio as of January 30, 2021: NEW: $TDOC, $AI, $ADBE,  ADDED: $PG, $SQ, $PSTH SOLD: $MMM, $DUK, $ENB, $GIS, $SYY, $GD, $SRE Total number of stocks in PF: 44 Defensive: 44% | Sensitive: 29% | Cyclical: 27%  https://t.co/mrTQAxOdXs",en,[],[],['https://pbs.twimg.com/media/Es_UPb1XcAYbps2.jpg'],2,0,4,[],"['tdoc', 'ai', 'adbe', 'pg', 'sq', 'psth', 'mmm', 'duk', 'enb', 'gis', 'syy', 'gd', 'sre']",https://twitter.com/snugfortune/status/1355537272851099653,False,,1,https://pbs.twimg.com/media/Es_UPb1XcAYbps2.jpg,,,,,,,[],,,,
1355535748406120453,1355535748406120453,2021-01-30 16:18:01 CET,2021-01-30,16:18:01,+0200,323138766,focus_on_dvds,Focus on Dividends,,"Notable Analyst #Upgrades and #Downgrades for Week of January 25, 2021 $ADP, $AXP, $BAC, $CL, $CMCSA, $D, $DG, $FRT, $GLW, $KMB, $KR, $MMM, $PG, $PPG, $ROK, $SYY, $TXN, $WFC, $WMT, $WSM  https://t.co/a8ESYoEO36",en,[],['https://buff.ly/3cnv4GM'],[],0,1,1,"['upgrades', 'downgrades']","['adp', 'axp', 'bac', 'cl', 'cmcsa', 'd', 'dg', 'frt', 'glw', 'kmb', 'kr', 'mmm', 'pg', 'ppg', 'rok', 'syy', 'txn', 'wfc', 'wmt', 'wsm']",https://twitter.com/Focus_on_Dvds/status/1355535748406120453,False,,0,,,,,,,,[],,,,
1355533987431788544,1355531710906179586,2021-01-30 16:11:01 CET,2021-01-30,16:11:01,+0200,1308167163279273984,bulldog13627019,bulldog,,@indepenrentista $VZ $MMM $JNJ $PG,in,[],[],[],0,0,1,[],"['vz', 'mmm', 'jnj', 'pg']",https://twitter.com/bulldog13627019/status/1355533987431788544,False,,0,,,,,,,,"[{'screen_name': 'indepenrentista', 'name': 'El Indepenrentista', 'id': '1264968130687905794'}]",,,,
1355524255593598981,1355524255593598981,2021-01-30 15:32:21 CET,2021-01-30,15:32:21,+0200,1351544588519915520,vijayraj11122,Vijay,,Join now $TSLA $NVDA  $MU $AMZN $MSFT $BABA $NFLX $ADBE $AXP $IBM $CSCO $CVX $INTC $DD $DIS $MCD $MMM $PG $TRV $UNH $NKE $UTX $VZ $WBA $WYNN $XLNX $ACN $FB $NFLX $DLTR $EA $SPY $SPX $DJIA $HD $GS $BA $GDX $VZ $WDC $AMD $ADSK $V $CAT $JPM  https://t.co/fnW1YUGChe,en,[],[],['https://pbs.twimg.com/media/Es_KH8bXIAkviuM.jpg'],0,0,0,[],"['tsla', 'nvda', 'mu', 'amzn', 'msft', 'baba', 'nflx', 'adbe', 'axp', 'ibm', 'csco', 'cvx', 'intc', 'dd', 'dis', 'mcd', 'mmm', 'pg', 'trv', 'unh', 'nke', 'utx', 'vz', 'wba', 'wynn', 'xlnx', 'acn', 'fb', 'nflx', 'dltr', 'ea', 'spy', 'spx', 'djia', 'hd', 'gs', 'ba', 'gdx', 'vz', 'wdc', 'amd', 'adsk', 'v', 'cat', 'jpm']",https://twitter.com/Vijayraj11122/status/1355524255593598981,False,,1,https://pbs.twimg.com/media/Es_KH8bXIAkviuM.jpg,,,,,,,[],,,,
1355515199927816195,1355500159648604161,2021-01-30 14:56:22 CET,2021-01-30,14:56:22,+0200,27771267,cperruna,Chris Perruna,,@gavutaclan @iunknwn A number of the names that we own in retirement accts: $V $DIS $COST $HD $AAPL $FB $AMZN $NFLX $JNJ $PG $VZ $SBUX $TGT $WMT  We've had others that didn't perform as well: $XOM $WFC $T $MRK etc...,en,[],[],[],3,1,10,[],"['v', 'dis', 'cost', 'hd', 'aapl', 'fb', 'amzn', 'nflx', 'jnj', 'pg', 'vz', 'sbux', 'tgt', 'wmt', 'xom', 'wfc', 't', 'mrk']",https://twitter.com/cperruna/status/1355515199927816195,False,,0,,,,,,,,"[{'screen_name': 'gavutaclan', 'name': 'John Gavutta', 'id': '1272721901618704384'}, {'screen_name': 'iunknwn', 'name': 'gautam', 'id': '45920759'}]",,,,
1355506095993839619,1355504961442951170,2021-01-30 14:20:12 CET,2021-01-30,14:20:12,+0200,1240038278,thealphathought,Dividend Dominator,,Examples of quality:   $JNJ  $MMM  $PG  $SBUX  $BNS  $O   Your money will grow with the company while paying you to wait.  A win/win.   *personal opinion based off research*,en,[],[],[],0,0,12,[],"['jnj', 'mmm', 'pg', 'sbux', 'bns', 'o']",https://twitter.com/TheAlphaThought/status/1355506095993839619,False,,0,,,,,,,,[],,,,
1355504951808708610,1349481581543616523,2021-01-30 14:15:39 CET,2021-01-30,14:15:39,+0200,1310555622207885314,gonzalounsain,Gonzalo Unsain,,The #SP500 has an annualized rate of return of 10% since its inception in 1926. The most commonly used benchmark and the most popular index purchased.  $AAPL $MSFT $AMZN $TSLA $MCD $FB $NFLX $GOOG $PG $KO $JNJ $MMM $UPS  #Apple #Amazon #Alphabet #WallStreet #Tesla #Netflix  https://t.co/5Sk1a14aha,en,[],[],['https://pbs.twimg.com/media/Es-4kVLXAAUflCU.jpg'],1,2,1,"['sp500', 'apple', 'amazon', 'alphabet', 'wallstreet', 'tesla', 'netflix']","['aapl', 'msft', 'amzn', 'tsla', 'mcd', 'fb', 'nflx', 'goog', 'pg', 'ko', 'jnj', 'mmm', 'ups']",https://twitter.com/GonzaloUnsain/status/1355504951808708610,False,,1,https://pbs.twimg.com/media/Es-4kVLXAAUflCU.jpg,,,,,,,[],,,,
1355494861441384450,1355494861441384450,2021-01-30 13:35:33 CET,2021-01-30,13:35:33,+0200,1332192259966599171,beekenconsumer,Beeken Consumer,,$MMM $PG $SWK - 3 Dividend Aristocrats to Buy and Hold Forever  https://t.co/WFxHlRuzUq  https://t.co/KklYZtEy6e,en,[],['https://www.beeken.io/bhlp?utm_content=newsfeed-Consumer%20Goods-MMM&utm_source=dlvr.it&utm_medium=twitter'],['https://pbs.twimg.com/media/Es-vZLmUcAce6Kh.jpg'],0,0,0,[],"['mmm', 'pg', 'swk']",https://twitter.com/BeekenConsumer/status/1355494861441384450,False,,1,https://pbs.twimg.com/media/Es-vZLmUcAce6Kh.jpg,,,,,,,[],,,,
1355493729621184513,1355493729621184513,2021-01-30 13:31:03 CET,2021-01-30,13:31:03,+0200,963495628545327104,stckpro,STCK.PRO,,$MMM $PG $SWK NEW ARTICLE : 3 Dividend Aristocrats to Buy and Hold Forever  https://t.co/bZDG8BkUhg Get all the latest $MMM related news here :  https://t.co/vm9QziaCd9  https://t.co/xEcn9rAsTi,en,[],"['https://www.stck.pro/news/MMM/10674368', 'https://www.stck.pro/news/MMM']",['https://pbs.twimg.com/media/Es-uXRsXAAIJX2F.jpg'],0,0,0,[],"['mmm', 'pg', 'swk', 'mmm']",https://twitter.com/StckPro/status/1355493729621184513,False,,1,https://pbs.twimg.com/media/Es-uXRsXAAIJX2F.jpg,,,,,,,[],,,,
1355482395164745729,1355476267282346021,2021-01-30 12:46:01 CET,2021-01-30,12:46:01,+0200,2239662923,rogermay82,Roger May,,"@junginrente Habe auch zusätzlich zum Sparplan, die Chance genutzt noch ein paar Stücke $PG nachzuordern.",de,[],[],[],0,0,0,[],['pg'],https://twitter.com/Rogermay82/status/1355482395164745729,False,,0,,,,,,,,"[{'screen_name': 'junginrente', 'name': 'David Frank', 'id': '828705841280868353'}]",,,,
1355476267282346021,1355476267282346021,2021-01-30 12:21:40 CET,2021-01-30,12:21:40,+0200,828705841280868353,junginrente,David Frank,,"Obwohl $PG eigentlich gar nicht auf meiner #Watchlist für diesen Monat enthalten war, hat es der US-Konsumgüterriese aus Cincinnati nun als drittes Unternehmen nach $CHD und $AMGN neu in mein #Depot geschafft. Was waren Eure Aktienkäufe im Januar?  https://t.co/L0s4qOdN3R  https://t.co/AIRHFmXaaI",de,[],['https://www.junginrente.de/procter-gamble-kauf/'],['https://pbs.twimg.com/media/Es-eesmW4AEpsFX.jpg'],12,2,12,"['watchlist', 'depot']","['pg', 'chd', 'amgn']",https://twitter.com/junginrente/status/1355476267282346021,False,,1,https://pbs.twimg.com/media/Es-eesmW4AEpsFX.jpg,,,,,,,[],,,,
1355467565984849924,1355230016993456129,2021-01-30 11:47:05 CET,2021-01-30,11:47:05,+0200,4374232829,freebirdcapital,David Krause,,"@junginrente Es ist schwierig, einen guten Zeitpunkt für den Kauf Consumer Defensive Aktien zu bestimmen, da diese selten zum Verkauf stehen. Wachstum ist in diesem Sektor oft ein Problem. Trotz d. hohen Bewertung, kann $PG für einkommensorientierte Investoren ein anständiges Investment sein.  https://t.co/WIJVLYxTuK",de,[],[],['https://pbs.twimg.com/media/Es-Wf7KW8AYBdFD.png'],0,0,0,[],['pg'],https://twitter.com/freebirdcapital/status/1355467565984849924,False,,1,https://pbs.twimg.com/media/Es-Wf7KW8AYBdFD.png,,,,,,,"[{'screen_name': 'junginrente', 'name': 'David Frank', 'id': '828705841280868353'}]",,,,
1355462932830724098,1355462932830724098,2021-01-30 11:28:41 CET,2021-01-30,11:28:41,+0200,374729426,tickeron,Tickeron,,"$PG enters a Downtrend as Momentum Indicator dropped below the 0 level on January 12, 2021. View odds for this and other indicators:  https://t.co/m4Xih2leBm #ProcterGamble #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today  https://t.co/53264bP5Rm",en,[],['https://srnk.us/go/2497287'],['https://pbs.twimg.com/media/Es-SWqKVoAQNND8.png'],0,0,0,"['proctergamble', 'stockmarket', 'stock', 'technicalanalysis', 'money', 'trading', 'investing', 'daytrading', 'news', 'today']",['pg'],https://twitter.com/Tickeron/status/1355462932830724098,False,,1,https://pbs.twimg.com/media/Es-SWqKVoAQNND8.png,,,,,,,[],,,,
1355418730470240257,1355418730470240257,2021-01-30 08:33:02 CET,2021-01-30,08:33:02,+0200,323138766,focus_on_dvds,Focus on Dividends,,"Notable Analyst Upgrades and Downgrades for Week of January 25, 2021 $ADP, $AXP, $BAC, $CL, $CMCSA, $D, $DG, $FRT, $GLW, $KMB, $KR, $MMM, $PG, $PPG, $ROK, $SYY, $TXN, $WFC, $WMT, $WSM  https://t.co/a8ESYoEO36  https://t.co/KnQluhrRSG",en,[],['https://buff.ly/3cnv4GM'],['https://pbs.twimg.com/media/Es9qJxaXYAIKlTt.jpg'],0,0,0,[],"['adp', 'axp', 'bac', 'cl', 'cmcsa', 'd', 'dg', 'frt', 'glw', 'kmb', 'kr', 'mmm', 'pg', 'ppg', 'rok', 'syy', 'txn', 'wfc', 'wmt', 'wsm']",https://twitter.com/Focus_on_Dvds/status/1355418730470240257,False,,1,https://pbs.twimg.com/media/Es9qJxaXYAIKlTt.jpg,,,,,,,[],,,,
1355392313594433539,1355392313594433539,2021-01-30 06:48:04 CET,2021-01-30,06:48:04,+0200,256062646,shammaa_97,shamma,,$QQQ $ARKK $JNJ $MMM $PG  $SQ $PYPL ✅ 🔂  Dollar cost averaging 🤞🏼,en,[],[],[],0,0,0,[],"['qqq', 'arkk', 'jnj', 'mmm', 'pg', 'sq', 'pypl']",https://twitter.com/shammaa_97/status/1355392313594433539,False,https://twitter.com/shammaa_97/status/1346386089372745728,0,,,,,,,,[],,,,
1355369875942895619,1355369875942895619,2021-01-30 05:18:54 CET,2021-01-30,05:18:54,+0200,1118549325079097345,avrinross,Finance Class with Avrin,,"Started a position in $PG earlier today at $129. Meant to get into them last year but all the volatility this week was a nice reminder to do so. Been a bit distracted so I'm going to focus on my dividend position more, but I also added to my positions in $VWAGY &amp; $DTEA today.",en,[],[],[],0,0,0,[],"['pg', 'vwagy', 'dtea']",https://twitter.com/avrinross/status/1355369875942895619,False,,0,,,,,,,,[],,,,
1355347140743053312,1355347140743053312,2021-01-30 03:48:34 CET,2021-01-30,03:48:34,+0200,586116334,askwarrenbuffet,Ask Warren HQ,,$HBRM Confirmation Of Insider Buying As New Share Buy Back Program Announced  https://t.co/Mv3xmUJu9A  $KMI $SDRL $NSAV $KO $MYDX $BABA $GTHP $DCTH $PG $PAOG $SIRI $EBAY $APYP,en,[],['https://askwarrenhq.blogspot.com/p/breaking-news.html'],[],0,0,0,[],"['hbrm', 'kmi', 'sdrl', 'nsav', 'ko', 'mydx', 'baba', 'gthp', 'dcth', 'pg', 'paog', 'siri', 'ebay', 'apyp']",https://twitter.com/askwarrenbuffet/status/1355347140743053312,False,,0,,,,,,,,[],,,,
1355340369081188353,1355340369081188353,2021-01-30 03:21:39 CET,2021-01-30,03:21:39,+0200,886921767452672000,chikasaki1,chikasaki@米国株投資,,決算良かった $PG $AAPL $VZ の株価が振るわないこと、 $GMO のハイボラに見る潜在的なリスク、じっちゃまの警告を考慮し、一部の銘柄を売却して現金比率を増やしました。  2月の株価下落で、決算の良かった銘柄を拾っていきたいと思います。,ja,[],[],[],0,0,2,[],"['pg', 'aapl', 'vz', 'gmo']",https://twitter.com/chikasaki1/status/1355340369081188353,False,,0,,,,,,,,[],,,,
1355338946335502343,1355338946335502343,2021-01-30 03:16:00 CET,2021-01-30,03:16:00,+0200,1308335288217792515,nfb_jp,"不飞的鸟 (Non-Flying-Bird, El pájaro que no volar)",,"$JNJ, $PG &amp; $KO , 私も全てこれらを buy&amp;hold + #米国株 #投資 の主軸銘柄にしています.   ただ, 私の場合, 原油産業銘柄である $RDSB (ADR) も主力選手にしているので, これをどうするかが今後の課題.  あと, 植物(代替)肉関連 $BYND との業務提携を最近発表した $PEP を組み入れようかと検討.",ja,[],[],[],0,0,11,"['米国株', '投資']","['jnj', 'pg', 'ko', 'rdsb', 'bynd', 'pep']",https://twitter.com/NFB_jp/status/1355338946335502343,False,https://twitter.com/Hibiyatakumi/status/1355332767991570435,0,,,,,,,,[],,,,
