id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1355598510910017542,1354782180493455361,2021-01-30 20:27:25 CET,2021-01-30,20:27:25,+0200,979331817655406593,santisalazarv,Santiago Salazar V.,,@EBITDUUUH @1JasonMB @bossmodetrader @stoolpresidente Aw that’s cute. Doesn’t know the hundreds of stocks with high P/E ratios. $TSLA $SHOP $ROG $ZM $OSTK $SQ $MAR $PTON . Hundreds more want me to keep going?  Or what about the ones with no P/E cause no earnings? Sorry but terrible argument using P/E.,en,[],[],[],0,0,0,[],"['tsla', 'shop', 'rog', 'zm', 'ostk', 'sq', 'mar', 'pton']",https://twitter.com/SantiSalazarV/status/1355598510910017542,False,,0,,,,,,,,"[{'screen_name': 'EBITDUUUH', 'name': 'EBITDUUUH', 'id': '1237788722885799937'}, {'screen_name': '1JasonMB', 'name': 'Jason', 'id': '1287142491867684866'}, {'screen_name': 'bossmodetrader', 'name': 'bossmodetrader', 'id': '1077680332655288323'}, {'screen_name': 'stoolpresidente', 'name': 'Dave Portnoy', 'id': '43775786'}]",,,,
1355587729296252935,1355587729296252935,2021-01-30 19:44:34 CET,2021-01-30,19:44:34,+0200,1075816952822710272,mhedberg718,Consumer Cyclicals,,$MAR buyer at $127.94  -3.65 % change recently  https://t.co/e6UD2RHhvd,en,[],['https://blueequity.io/symbol/MAR'],[],0,0,1,[],['mar'],https://twitter.com/mhedberg718/status/1355587729296252935,False,,0,,,,,,,,[],,,,
1355509827770802177,1355509827770802177,2021-01-30 14:35:01 CET,2021-01-30,14:35:01,+0200,1351544588519915520,vijayraj11122,Vijay,,Best room!   $PINS $SOLO $MPC $HPQ $SMH $COP $FXI $LYFT $DVN $NOV $MDT $LVS $UNP $SLV $HD $SPXS $UAA  $X $LOW $UA $LRCX $JNK $HBI $CLR $PEP $IIVI $FE $LQD $DOCU $PLD $TXN $MAR $ABT $MO $KIM $NUGT $DNR $BBBY $FHN $UPS $IBIO $KSS $SRNE $VNQ $COF $GSX $BDN $GS  https://t.co/scTZ6BYhA2,in,[],[],['https://pbs.twimg.com/media/Es-9ALgXIAAWZvz.jpg'],0,0,0,[],"['pins', 'solo', 'mpc', 'hpq', 'smh', 'cop', 'fxi', 'lyft', 'dvn', 'nov', 'mdt', 'lvs', 'unp', 'slv', 'hd', 'spxs', 'uaa', 'x', 'low', 'ua', 'lrcx', 'jnk', 'hbi', 'clr', 'pep', 'iivi', 'fe', 'lqd', 'docu', 'pld', 'txn', 'mar', 'abt', 'mo', 'kim', 'nugt', 'dnr', 'bbby', 'fhn', 'ups', 'ibio', 'kss', 'srne', 'vnq', 'cof', 'gsx', 'bdn', 'gs']",https://twitter.com/Vijayraj11122/status/1355509827770802177,False,,1,https://pbs.twimg.com/media/Es-9ALgXIAAWZvz.jpg,,,,,,,[],,,,
1355431684028526593,1355431684028526593,2021-01-30 09:24:30 CET,2021-01-30,09:24:30,+0200,374729426,tickeron,Tickeron,,"$MAR's price moved below its 50-day Moving Average on January 21, 2021. View odds for this and other indicators:  https://t.co/eHED75mYJZ #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today  https://t.co/7hr6GGV8Rc",en,[],['https://srnk.us/go/2497085'],['https://pbs.twimg.com/media/Es917wSU0AYd6j6.png'],0,0,1,"['stockmarket', 'stock', 'technicalanalysis', 'money', 'trading', 'investing', 'daytrading', 'news', 'today']",['mar'],https://twitter.com/Tickeron/status/1355431684028526593,False,,1,https://pbs.twimg.com/media/Es917wSU0AYd6j6.png,,,,,,,[],,,,
1355390652419215363,1355390652419215363,2021-01-30 06:41:28 CET,2021-01-30,06:41:28,+0200,74905565,malaysiannick,make money,,This is getting ridiculous now. The media is saying that any stock that went up from some random person posting on wsb is due to to them. Omg gtfoh. ie $mar,en,[],[],[],0,0,0,[],['mar'],https://twitter.com/malaysiannick/status/1355390652419215363,False,,0,,,,,,,,[],,,,
1355327307951427586,1355327307951427586,2021-01-30 02:29:45 CET,2021-01-30,02:29:45,+0200,586116334,askwarrenbuffet,Ask Warren HQ,,$COOP Share Price To Rise As Zach's Raises Short Term Price Target  https://t.co/Mv3xmUJu9A  $EIX $NG $YY $MAR $TMO $EPC $PAAS $NUAN $SAGE $NSC $ARI,en,[],['https://askwarrenhq.blogspot.com/p/breaking-news.html'],[],0,0,0,[],"['coop', 'eix', 'ng', 'yy', 'mar', 'tmo', 'epc', 'paas', 'nuan', 'sage', 'nsc', 'ari']",https://twitter.com/askwarrenbuffet/status/1355327307951427586,False,,0,,,,,,,,[],,,,
1355309839996448776,1355309839996448776,2021-01-30 01:20:20 CET,2021-01-30,01:20:20,+0200,1281893844410224640,dr_lemonnn,Dr.レモン🍋@医師×米国株投資,,【🍋調整時に振り返りたい銘柄25！】  •人気銘柄 $FVRR $CELH $NKE  •直近話題銘柄 $NGA $CLSK $UAVS $AMRS $CGRO $MP $WIMI $MAXR  •ゲノム $FATE $CDNA $TWST $PACB  •鉱山 $VALE $FCX $RIO $BHP $ALB $LAC  •リカバリー $MAR $H $BA $CCL  etc…  ▶️購入検討など  週末Homeworkのカタログに📝!  https://t.co/07nMurYvEJ,ja,[],[],['https://pbs.twimg.com/media/Es8HHTRUYAkV-Vd.jpg'],3,22,217,[],"['fvrr', 'celh', 'nke', 'nga', 'clsk', 'uavs', 'amrs', 'cgro', 'mp', 'wimi', 'maxr', 'fate', 'cdna', 'twst', 'pacb', 'vale', 'fcx', 'rio', 'bhp', 'alb', 'lac', 'mar', 'h', 'ba', 'ccl']",https://twitter.com/Dr_lemonnn/status/1355309839996448776,False,,1,https://pbs.twimg.com/media/Es8HHTRUYAkV-Vd.jpg,,,,,,,[],,,,
1355300980825329665,1355300980825329665,2021-01-30 00:45:08 CET,2021-01-30,00:45:08,+0200,1351544588519915520,vijayraj11122,Vijay,,Best room  $PINS $SOLO $MPC $HPQ $SMH $COP $FXI $LYFT $DVN $NOV $MDT $LVS $UNP $SLV $HD $SPXS $UAA $X $LOW $UA $LRCX $JNK $HBI $CLR $PEP $IIVI $FE $LQD $DOCU $PLD $TXN $MAR $ABT $MO $KIM $NUGT $DNR $BBBY $FHN $UPS $IBIO $KSS $SRNE $VNQ $COF $GSX $BDN $GS  https://t.co/S6IwF1mfSN,in,[],[],['https://pbs.twimg.com/media/Es7_DwFW4AEvaW0.png'],0,0,0,[],"['pins', 'solo', 'mpc', 'hpq', 'smh', 'cop', 'fxi', 'lyft', 'dvn', 'nov', 'mdt', 'lvs', 'unp', 'slv', 'hd', 'spxs', 'uaa', 'x', 'low', 'ua', 'lrcx', 'jnk', 'hbi', 'clr', 'pep', 'iivi', 'fe', 'lqd', 'docu', 'pld', 'txn', 'mar', 'abt', 'mo', 'kim', 'nugt', 'dnr', 'bbby', 'fhn', 'ups', 'ibio', 'kss', 'srne', 'vnq', 'cof', 'gsx', 'bdn', 'gs']",https://twitter.com/Vijayraj11122/status/1355300980825329665,False,,1,https://pbs.twimg.com/media/Es7_DwFW4AEvaW0.png,,,,,,,[],,,,
1355275912690995203,1280571113257525249,2021-01-29 23:05:32 CET,2021-01-29,23:05:32,+0200,1280517099685904384,parrotstock,Parrot 🦜,,Full January 2021 Portfolio Cont.  1%&gt; $ENGMF $MP $CRM $RKT $TWTR $MDB $MAR $IDN $XL $OKE $WIMI $IACA $CCL $TRIT $YEXT $ZMDTF $ET $HAACU $ARBKF  CASH 1%  Ended Dec w/44 positions  3/3 🦜,en,[],[],[],7,1,28,[],"['engmf', 'mp', 'crm', 'rkt', 'twtr', 'mdb', 'mar', 'idn', 'xl', 'oke', 'wimi', 'iaca', 'ccl', 'trit', 'yext', 'zmdtf', 'et', 'haacu', 'arbkf']",https://twitter.com/ParrotStock/status/1355275912690995203,False,,0,,,,,,,,[],,,,
1355275557710094337,1355275557710094337,2021-01-29 23:04:07 CET,2021-01-29,23:04:07,+0200,438262278,minteractapp,Super Stocks,,"Friday's Top Flow in #consumer discretionary sector, Buy Flow &amp; Sell Flow $NWL $NFLX $TJX $CMG $CMCSA $NKE $DRI $KMX $GHC $M $MAR $BBBY $YUM $AZO $MCD $F $AMZN $LOW $DISCA $NWSA #stock #stocks #StockMarket #Investment #investing #consumers  https://t.co/5JE2nlrW3B  https://t.co/Wfc0ug0dVS",en,[],['https://apple.co/2XZuTYw'],"['https://pbs.twimg.com/media/Es7n7v8VoAEHEBV.jpg', 'https://pbs.twimg.com/media/Es7n72ZU4AMFcuy.jpg', 'https://pbs.twimg.com/media/Es7n775VcAAD3MV.jpg', 'https://pbs.twimg.com/media/Es7n8BbVcAIudUW.jpg']",0,0,0,"['consumer', 'stock', 'stocks', 'stockmarket', 'investment', 'investing', 'consumers']","['nwl', 'nflx', 'tjx', 'cmg', 'cmcsa', 'nke', 'dri', 'kmx', 'ghc', 'm', 'mar', 'bbby', 'yum', 'azo', 'mcd', 'f', 'amzn', 'low', 'disca', 'nwsa']",https://twitter.com/MinteractApp/status/1355275557710094337,False,,1,https://pbs.twimg.com/media/Es7n7v8VoAEHEBV.jpg,,,,,,,[],,,,
